Account,Date From,Date To,Bag Count,Vendor Name,City,State,Zip code
603,2016-04-01,2016-04-30,2728,Angkor Supermarket Inc,Silver Spring,MD,20903
321,2014-05-01,2014-05-31,428,MARK'S KITCHEN,Takoma Park,MD,20912
825,2016-09-01,2016-09-30,71,ALICIA RESTAURANT INC,Rockville,MD,20850
443,2014-08-01,2014-08-31,17606,J. C. PENNEY CORPORATION INC,,UT,84101
1138,2015-05-01,2015-05-31,128,Amici Miei Ristorante,Potomac,MD,20854
144,2014-07-01,2015-01-31,2011,Bark Land LLC,Gaithersburg,MD,20878
827,2012-06-01,2012-11-30,2735,Pak Chul Ho,Silver Spring,MD,20906
416,2013-01-01,2013-01-31,1994,BRASAS INC,Silver Spring,MD,20906
1054,2016-01-01,2016-06-30,1253,Jai & Nayar L.L.C.,Gaithersburg,MD,20877
986,2013-11-01,2013-11-30,799,A&M IV Corporation,Rockville,MD,20853
148,2013-08-01,2013-11-30,2346,RadioShack Corporation,,TX,76102
354,2015-02-01,2015-02-28,635,CalTort Development Corporation,Rockville,MD,20850
149,2013-08-01,2013-08-31,11,"SODEXO OPERATIONS, LLC",Gaithersburg,MD,20878
236,2014-11-01,2014-11-30,152,The Walking Company,Bethesda,MD,20817
890,2012-07-01,2012-07-31,164,shady grove petro,Gaithersburg,MD,20877
554,2014-12-01,2014-12-31,157,"Soma Intimates, LLC",,FL,33966
191,2015-02-01,2015-02-28,421,GameStop,,TX,76051
352,2013-09-01,2013-09-30,1597,YINGROUY CORP T/A WAYSIDE FARM MARKET,Silver Spring,MD,20904
651,2014-03-01,2014-03-31,847,Occasions Inc,Gaithersburg,MD,20877
214,2015-07-01,2015-07-31,16914,Nordstrom Inc.,,WA,98111
843,2015-09-01,2015-09-30,85,H&M Specialty,Chevy Chase,MD,20815
953,2012-10-01,2012-10-31,2295,PLK LLC,Silver Spring,MD,20901
925,2014-07-01,2014-07-31,211,Cork 57 Inc.,Bethesda,MD,20814
891,2012-01-01,2012-06-30,2213,"KYS Enterprises, Inc",Potomac,MD,20854
48,2013-01-01,2013-01-31,582,LEBANESE TAVERNA ROCKVILLE INC,Rockville,MD,20850
182,2016-09-01,2016-09-30,1623,PHO & GRILL,Gaithersburg,MD,20882
83,2014-04-01,2014-04-30,61248,"Home Depot USA.,INC.",,GA,30339
685,2016-07-01,2016-09-30,3756,Jetta Chinese Restaurants Inc.,Olney,MD,20832
1330,2016-08-01,2016-08-31,708,121 FOOD & SERVICE INC,Rockville,MD,20853
337,2015-06-01,2015-06-30,3,AUSTIN GRILL LLC,,VA,20170
198,2016-03-01,2016-03-31,25533,"The TJX Companies, Inc",,MA,1701
307,2014-12-01,2014-12-31,1506,Masquerade LLC,,PA,19060
339,2016-03-01,2016-03-31,471,8701 Ram Inc,Silver Spring,MD,20910
187,2013-07-01,2013-07-31,1915,Party City - Gaithersburg Inc.,Gaithersburg,MD,20878
651,2013-11-01,2013-12-31,3982,Occasions Inc,Gaithersburg,MD,20877
425,2012-12-01,2012-12-31,165,Village Beer and Wine,Germantown,MD,20876
383,2013-06-01,2012-06-30,2211,YAMAS LLC,Silver Spring,MD,20902
190,2014-01-01,2014-01-31,23,"DAVIDS BRIDAL, INC.",,PA,19428
1058,2014-10-01,2014-10-31,613,RALS KC MD LLC,,VA,20170
1132,2013-12-01,2013-12-31,1968,SHUN LEE PALACE INC,Potomac,MD,20854
479,2015-09-01,2015-09-30,5102,LA MART INC,Silver Spring,MD,20901
97,2012-02-03,2012-02-03,2463,Bethesda Bagels,Bethesda,MD,20814
1061,2015-05-01,2015-05-31,2,New Cingular Wireless PCS LLC,,FL,33408
866,2016-07-01,2016-09-30,1734,Washington Bagel Company,Rockville,MD,20852
900,2014-04-01,2014-04-30,4962,"Pollo Campero of Maryland, LLC",,TX,75240
223,2013-10-01,2013-10-31,18098,Sears Roebuck & Co,,IL,60179
585,2012-05-01,2012-05-31,388,"Guthworks, LLC",Bethesda,MD,20814
303,2014-03-01,2014-03-31,1229,Deb Shops SDE LLC,,PA,19114
478,2012-09-01,2012-09-30,882,la brasa rotisserie,Rockville,MD,20852
221,2015-09-01,2015-09-30,13841,Kmart Corporation,,IL,60179
904,2015-10-01,2015-10-31,526,Brooklyns Deli Potomac LLC,Potomac,MD,20854
297,2015-11-01,2015-11-30,20861,"Germantown Lotte, LLC",Germantown,MD,20874
254,2014-05-01,2014-05-31,2537,Micro Center Sales Corporation,,OH,43026
218,2013-06-02,2013-07-06,10394,"Michaels Stores, Inc.",,TX,75063
208,2012-02-01,2012-02-28,4245,Hari Corporation,Germantown,MD,20876
207,2013-10-30,2013-12-03,1924,Yogiraj Corporation,Germantown,MD,20876
460,2015-06-01,2015-06-30,269,Wow Grill Inc,Gaithersburg,MD,20877
388,2014-04-01,2014-04-30,3242,Sanaie Corporation,Olney,MD,20832
425,2014-04-01,2014-04-30,95,Village Beer and Wine,Germantown,MD,20876
207,2014-11-05,2014-12-02,1261,Yogiraj Corporation,Germantown,MD,20876
1128,2014-04-01,2014-04-30,152,JIRIKDJIAN INC,Boyds,MD,20841
20,2013-04-01,2013-04-30,2187,"FASHION GALLERY, INC.",,NY,11207
217,2013-06-02,2013-06-29,1206,Record Town Inc.,,NY,12203
296,2015-06-01,2015-06-30,2372,Goodwill of Greater Washington,,DC,20018
843,2013-12-01,2013-12-31,183,H&M Specialty,Chevy Chase,MD,20815
240,2015-05-01,2015-05-31,14648,Grosvenor Market,Rockville,MD,20852
111,2014-07-01,2014-07-31,978658,"Giant of Maryland, LLC",,PA,17013
900,2015-10-01,2015-10-31,31,"Pollo Campero of Maryland, LLC",,TX,75240
1135,2015-12-01,2015-12-31,812,"San Marino, Inc. t/a Milanos Pizza & Pasta",,MD,21236
47,2013-02-01,2013-02-28,1021,LEBANESE TAVERNA CAFE-CONGRESSIONAL INC,Rockville,MD,20852
679,2012-10-01,2012-12-31,125,"Carpat,Inc. DBA Burnt Mills Sunoco",Silver Spring,MD,20901
301,2013-07-01,2013-07-31,585,"Kielbasa Factory, Inc.",Rockville,MD,20852
1081,2015-10-01,2015-10-31,1113,"WAA - Gaithersburg, LLC",Gaithersburg,MD,20878
643,2014-04-01,2014-04-30,23,The Finish Line Inc,,IN,46235
843,2015-03-01,2015-03-31,201,H&M Specialty,Chevy Chase,MD,20815
325,2014-03-01,2014-03-31,158,Marchones Deli Inc.,Silver Spring,MD,20902
461,2015-05-01,2015-05-31,849,Tiffany and Company,,NJ,7054
1147,2016-05-01,2016-05-31,378,cana beer and wine inc,Germantown,MD,20874
189,2015-12-01,2015-12-31,233,"MAINGATE, INC.",,IN,46214
305,2014-05-01,2014-05-31,1065,Vace Inc,Bethesda,MD,20814
98,2014-01-01,2014-01-31,96,"Nakamura, llc",Chevy Chase,MD,20815
1160,2014-03-01,2014-05-31,522,BONO Inc,Bethesda,MD,20817
416,2016-08-01,2016-08-31,1919,BRASAS INC,Silver Spring,MD,20906
337,2013-09-01,2013-09-30,36,AUSTIN GRILL LLC,,VA,20170
347,2015-04-01,2015-04-30,1194,Meridian Market and Wine(EMC at Meridian Inc.),Rockville,MD,20852
100,2013-07-01,2013-07-31,1451,"Nespresso USA, Inc",,NY,10017
829,2016-09-01,2016-09-30,15,"PETROSTATIONS, INC",Kensington,MD,20895
1038,2012-12-01,2012-12-31,523,"Hana Enterprises, Inc.",Rockville,MD,20852
252,2015-11-01,2015-11-30,6334,Takoma Park Silver Spring Cooperative Inc.,Takoma Park,MD,20912
226,2016-04-01,2016-04-30,319,FOREST GLEN DELI,Silver Spring,MD,20901
986,2014-09-01,2014-09-30,872,A&M IV Corporation,Rockville,MD,20853
233,2012-04-01,2012-04-30,4032,Kam Sam Supermarket,Rockville,MD,20850
245,2012-01-01,2012-03-31,3908,"Grace Holmes, Inc.",,NY,10003
1302,2016-04-01,2016-04-30,5618,Moby Dick X Inc,Rockville,MD,20850
416,2014-07-01,2014-07-31,1916,BRASAS INC,Silver Spring,MD,20906
33,2012-07-23,2012-08-21,298,A&H Seafood Market Partners LLC,Bethesda,MD,20814
274,2015-07-01,2015-07-31,126,BEAUTY PLAZA,Rockville,MD,20851
263,2015-03-01,2015-03-31,1683,Elbes Beer and Wine,Silver Spring,MD,20902
93,2014-05-01,2014-05-31,2925,SAR WHITE MARSH FOOD INC,,MD,21236
867,2013-04-01,2013-06-30,1802,"YANGS PROSPERITY ENTERPRISE, LTD",Germantown,MD,20874
268,2015-09-01,2015-09-30,51,CHEVY CHASE CITGO INC.,Chevy Chase,MD,20815
764,2016-07-01,2016-07-31,15116,BED BATH AND  BEYOND INC,,NJ,7083
793,2015-10-01,2015-10-31,229,EL MARINERO CARRY OUT,Takoma Park,MD,20912
567,2014-07-01,2015-01-31,2455,Shreenathji Corp,Burtonsville,MD,20866
565,2012-12-01,2012-12-31,30847,"LUCKY WORLD GAITHERSBURG, INC.",Gaithersburg,MD,20878
789,2014-07-01,2014-07-31,544,Mehranian LLC,Rockville,MD,20852
438,2014-10-01,2014-10-31,5695,GALIZ CORPORATION,Gaithersburg,MD,20877
500,2014-09-01,2014-09-30,6547,7-eleven/11713A/2541,Silver Spring,MD,20906
784,2014-11-01,2014-11-30,365,Toy Kingdom LLC,Rockville,MD,20850
182,2014-06-01,2014-07-31,1206,PHO & GRILL,Gaithersburg,MD,20882
508,2012-06-07,2012-07-10,1244,"FAAN, INC.",Silver Spring,MD,20910
660,2013-12-01,2013-12-31,258,"ABI II, INC.",Gaithersburg,MD,20879
314,2014-10-01,2014-10-31,532295,"Safeway, Inc.",,AZ,85027
302,2016-08-01,2016-08-31,8108,DSW SHOE WAREHOUSE INC,,OH,43219
396,2013-06-01,2013-06-30,21983,"Green Castle International, Inc.",Silver Spring,MD,20901
889,2013-06-01,2013-09-30,493,TRI PETRO LLC,Silver Spring,MD,20910
274,2015-05-01,2015-05-31,105,BEAUTY PLAZA,Rockville,MD,20851
323,2013-09-01,2013-09-30,197,KYSCO INC,Bethesda,MD,20817
203,2012-12-01,2012-12-31,24234,"Rite Aid of Maryland, Inc.",,PA,17319
356,2012-09-01,2012-09-30,2512,USK INC. T/A LAKESIDE BEER WINE CHEESE SB,Gaithersburg,MD,20877
224,2016-07-31,2016-08-27,3825,The Childrens Place Retail Stores Inc,,NJ,7094
850,2014-04-01,2014-04-30,38,Kensington Pharmacy,Kensington,MD,20895
1257,2016-04-01,2016-04-30,666,Roti Restaurants,,IL,60661
293,2016-01-27,2016-02-28,485,SYPHANY LLC,Silver Spring,MD,20906
501,2015-10-01,2015-10-31,117,PEPE COBBLER'S BENCH,Bethesda,MD,20817
939,2016-02-01,2016-02-29,853,Star Sushi Inc,Gaithersburg,MD,20878
1194,2016-02-01,2016-02-29,23383,Great Wall Supermarket of Germantown Inc,Germantown,MD,20876
309,2012-08-27,2012-09-27,1203,SHIVAM ENTERPRISES LLC,Silver Spring,MD,20906
1058,2015-07-01,2015-07-31,488,RALS KC MD LLC,,VA,20170
1302,2016-02-01,2016-02-29,5149,Moby Dick X Inc,Rockville,MD,20850
375,2013-10-01,2013-10-31,292,Pink Palm LLC,Bethesda,MD,20814
100,2016-08-01,2016-08-31,1639,"Nespresso USA, Inc",,NY,10017
1100,2015-12-01,2015-12-31,435,Patron Enterprises LLC,Silver Spring,MD,20904
383,2012-07-01,2012-07-31,2359,YAMAS LLC,Silver Spring,MD,20902
225,2014-05-01,2014-05-31,83015,Wal-Mart Stores Inc,,AR,72716
253,2013-02-01,2013-02-28,9508,PANDA EXPRESS,,CA,91770
107,2012-07-01,2012-07-31,547,THAI FARM RESTAURANT,Rockville,MD,20850
476,2012-01-01,2012-01-31,476,Monlee Corporation,Silver Spring,MD,20902
850,2015-07-01,2015-07-31,12,Kensington Pharmacy,Kensington,MD,20895
351,2013-04-01,2013-04-30,3761,"Don Pollo of Bethesda, Inc.",Chevy Chase,MD,20815
254,2012-08-01,2012-08-30,2351,Micro Center Sales Corporation,,OH,43026
258,2013-03-01,2013-03-31,397,Ki and Ko Choi Inc,Germantown,MD,20874
216,2012-08-01,2012-09-30,41,"Shop Clover, Inc",Gaithersburg,MD,20878
245,2014-11-02,2014-11-29,537,"Grace Holmes, Inc.",,NY,10003
79,2013-09-14,2013-10-16,615,finewine.com,Gaithersburg,MD,20878
33,2012-04-22,2012-05-22,402,A&H Seafood Market Partners LLC,Bethesda,MD,20814
798,2014-08-01,2014-08-31,2792,DELIGHT FOODS INC,Olney,MD,20832
760,2013-07-01,2013-07-31,25455,AFRICAN & CARIBBEAN FOOD CORP,Takoma Park,MD,20912
589,2013-05-01,2013-05-31,24094,"Kohl's Department Stores, Inc.",,WI,53051
46,2014-12-01,2014-12-31,48,LEBANESE TAVERNA BETHESDA INC,Bethesda,MD,20814
23,2016-04-03,2016-04-30,2489,"Rugged Wearhouse, Inc",,WV,26508
685,2013-10-01,2014-01-31,5022,Jetta Chinese Restaurants Inc.,Olney,MD,20832
1125,2015-08-01,2015-08-31,2727,Rals Subway Metro Inc,,MD,20170
303,2012-06-01,2012-06-30,1576,Deb Shops SDE LLC,,PA,19114
1090,2013-06-22,2014-06-13,2127,The Art of Shaving,,FL,33126
863,2013-04-01,2013-04-30,12,The Orvis Company Inc,,VT,5250
457,2012-12-01,2012-12-31,432,W&C Inc,Chevy Chase,MD,20815
110,2013-06-02,2013-07-06,4793,Foot Locker,,NY,10120
501,2014-11-01,2014-11-30,58,PEPE COBBLER'S BENCH,Bethesda,MD,20817
450,2012-05-01,2012-06-30,4067,AMMMG CORPORATION DBA SUBWAY,Silver Spring,MD,20910
1127,2013-05-01,2013-07-31,1401,"HAPPY HUB, INC",Rockville,MD,20850
1178,2016-02-01,2016-02-29,3476,INTERNATIONAL BAKERY INC,Gaithersburg,MD,20877
384,2012-08-01,2012-08-31,71,cafe shawreen,Rockville,MD,20852
846,2016-04-01,2016-04-30,282,Leila Fine Gifts and Jewels,Potomac,MD,20854
177,2012-08-01,2012-08-30,85,greenapple convenience store inc.,Silver Spring,MD,20904
681,2016-03-01,2016-03-31,805,Robert E Herold dba Chick-fil-A at Westfield Montgomery,,GA,30349
701,2013-01-01,2013-01-31,72,C C Gourmet Deli Inc,Chevy Chase,MD,20815
1217,2015-11-01,2015-11-30,1591,"GUAPO'S OF ROCKVILLE PIKE, INC",Gaithersburg,MD,20877
863,2014-10-01,2014-10-31,53,The Orvis Company Inc,,VT,5250
13,2014-03-01,2014-03-31,157,"Bare Escentuals Beauty, Inc",,CA,94105
34,2012-07-02,2012-09-24,587,Congressional Aquarium. Inc,Rockville,MD,20852
1073,2014-12-01,2014-12-31,491,PARK AND PARK NORTHGATE LLC,Silver Spring,MD,20906
177,2012-09-01,2012-09-30,87,greenapple convenience store inc.,Silver Spring,MD,20904
338,2012-09-01,2012-09-30,2728,Taste of Europe,Gaithersburg,MD,20878
268,2015-04-01,2015-04-30,39,CHEVY CHASE CITGO INC.,Chevy Chase,MD,20815
460,2013-03-01,2013-03-31,198,Wow Grill Inc,Gaithersburg,MD,20877
1113,2013-04-01,2013-06-30,1455,East Dumpling LLC,Rockville,MD,20850
941,2014-08-01,2014-08-31,117,CHEAM CORPORATION,Germantown,MD,20876
198,2015-04-01,2015-04-30,15384,"The TJX Companies, Inc",,MA,1701
992,2012-01-01,2012-12-31,71,"Robert Limon, Inc.",Bethesda,MD,20814
611,2012-06-01,2012-08-31,2815,Riderwood Village,,MD,21228
763,2012-01-01,2012-04-30,414,Amano,Takoma Park,MD,20912
713,2013-04-01,2013-04-30,158,DS Metro Inc,Rockville,MD,20850
201,2016-01-03,2016-01-30,2348,"Petco Animal Supplies Stores, Inc.",,CA,92121
931,2016-02-01,2016-02-29,766,"AMAZING AIM, INC",Gaithersburg,MD,20877
871,2016-05-01,2016-05-31,69285,"Dollar Tree Stores, Inc.",,VA,23320
829,2014-02-01,2014-02-28,18,"PETROSTATIONS, INC",Kensington,MD,20895
582,2014-05-01,2014-05-31,1763,Sterling Inc.,,OH,44333
220,2016-09-01,2016-09-30,1013,"H. W. Fletcher, Inc.",Olney,MD,20832
114,2016-08-01,2016-08-31,4262,"LORD & TAYLOR, LLC",,PA,18702
559,2013-10-01,2013-10-31,1958,Moby Dick VIII Inv,Germantown,MD,20874
956,2014-04-01,2014-06-30,6444,LBDP Inc.,Silver Spring,MD,20906
46,2016-03-01,2016-03-31,195,LEBANESE TAVERNA BETHESDA INC,Bethesda,MD,20814
637,2013-10-01,2013-10-31,953,Terrance M Parker dba Chick-fil-A at Silver Spring In-Line,,GA,30349
292,2012-11-01,2012-11-30,268,Brey Corp. t/a Hobby Works,Laurel,MD,20707
425,2014-09-01,2014-09-30,104,Village Beer and Wine,Germantown,MD,20876
454,2013-08-01,2013-08-31,334,"Jobs Unlimited, Inc.",Rockville,MD,20850
469,2014-08-01,2014-08-31,105,Gao's H&J of Maryland Inc,Rockville,MD,20850
448,2015-06-01,2015-06-30,1948,MARYVALE MARKET INC,Rockville,MD,20850
582,2014-04-01,2014-04-30,1463,Sterling Inc.,,OH,44333
98,2013-11-01,2013-11-30,106,"Nakamura, llc",Chevy Chase,MD,20815
240,2012-09-01,2012-09-30,13317,Grosvenor Market,Rockville,MD,20852
316,2015-01-01,2015-01-31,1832,"Bethesda Community Food Store, Inc.",Cabin John,MD,20818
423,2015-04-01,2015-04-30,16,Ballet Petite,Bethesda,MD,20816
1202,2015-10-01,2015-10-31,1353,"Cityburger, Inc.",Chevy Chase,MD,20815
222,2016-04-01,2016-04-30,82,"Moon, Soon Sil",Bethesda,MD,20814
251,2014-05-01,2014-05-31,226256,Whole Foods Market Group Inc,,TX,78703
1168,2016-01-01,2016-01-31,1596,D. Mart Inc.,Takoma Park,MD,20912
469,2015-02-01,2015-02-28,105,Gao's H&J of Maryland Inc,Rockville,MD,20850
863,2013-12-01,2013-12-31,167,The Orvis Company Inc,,VT,5250
796,2015-03-01,2015-03-31,2421,BUY BUY BABY INC,,NJ,7083
31,2012-08-08,2012-09-06,531,Pet Valu Inc.,,PA,19087
825,2015-02-01,2015-02-28,66,ALICIA RESTAURANT INC,Rockville,MD,20850
1278,2016-01-01,2016-01-31,185,New York Deli Inc,Rockville,MD,20850
296,2013-07-01,2013-07-31,1373,Goodwill of Greater Washington,,DC,20018
334,2012-09-01,2012-09-30,299,The Yankee Candle Company Inc.,,MA,1373
794,2015-04-01,2015-10-31,4816,KB GROUP INC,Clarksburg,MD,20871
342,2015-09-01,2015-09-30,875,"Chicago Bakery, Co",Silver Spring,MD,20902
206,2014-10-01,2014-10-31,2527,khunya Inc./7-Eleven,Silver Spring,MD,20904
519,2015-01-25,2015-03-28,71034,Balducci's Maryland LLC,,NJ,7054
108,2015-02-01,2015-04-30,2498,Montgomery Ice Corp.,Bethesda,MD,20816
354,2013-05-01,2013-05-31,2177,CalTort Development Corporation,Rockville,MD,20850
858,2012-01-01,2012-06-28,3403,Olney Grille,Olney,MD,20832
937,2014-01-01,2014-01-31,112,"Current Boutique, LLC",Bethesda,MD,20814
141,2012-06-01,2012-06-30,1237,"Williams-Sonoma Stores, Inc.",,CA,94109
393,2015-03-01,2015-04-04,423,Marbles the Brain Store,,IL,60660
21,2014-06-01,2014-06-30,1904,"City Sports, Inc",,MA,2114
352,2014-02-01,2014-02-28,953,YINGROUY CORP T/A WAYSIDE FARM MARKET,Silver Spring,MD,20904
1216,2015-01-01,2015-01-31,483,Twu Enterprise Inc,Gaithersburg,MD,20877
62,2015-07-01,2015-07-31,1008,The Party Company,,VA,20109
137,2014-01-01,2014-01-31,72,D H II Inc,Rockville,MD,20852
789,2014-04-01,2014-04-30,766,Mehranian LLC,Rockville,MD,20852
1228,2015-07-01,2015-07-31,2905,"B2B, Inc.",Rockville,MD,20852
959,2012-01-01,2012-09-30,2648,Cosi Inc,,MA,2108
220,2012-04-01,2012-04-30,794,"H. W. Fletcher, Inc.",Olney,MD,20832
748,2013-04-01,2013-04-30,78,"LAREDO GRILLE, INC",Gaithersburg,MD,20878
478,2014-07-01,2014-07-31,775,la brasa rotisserie,Rockville,MD,20852
207,2012-11-28,2012-12-25,1858,Yogiraj Corporation,Germantown,MD,20876
254,2012-01-31,2012-02-29,4309,Micro Center Sales Corporation,,OH,43026
402,2014-08-03,2014-08-30,3471,"CHARLOTTE RUSSE, INC",,CA,92121
462,2014-02-01,2014-02-28,445,TF L&W Inc,Gaithersburg,MD,20879
388,2014-05-01,2014-05-31,3764,Sanaie Corporation,Olney,MD,20832
599,2013-10-01,2013-10-31,2049,Cheese & Wine Shoppe,Silver Spring,MD,20902
202,2016-03-01,2016-03-31,573,Jill Acquisition LLC,,MA,2169
553,2015-12-01,2015-12-31,2231,"White House Black Market, Inc.",,FL,33966
198,2015-07-01,2015-07-31,17104,"The TJX Companies, Inc",,MA,1701
554,2016-09-01,2016-09-30,5,"Soma Intimates, LLC",,FL,33966
486,2013-09-01,2013-09-30,2148,11-Jul,Montgomery Village,MD,20886
448,2015-07-01,2015-07-31,1846,MARYVALE MARKET INC,Rockville,MD,20850
142,2013-07-01,2013-07-31,2253,"MODELL'S MARYLAND II, INC.",,NY,10018
233,2012-12-01,2012-12-31,5431,Kam Sam Supermarket,Rockville,MD,20850
342,2013-07-01,2013-07-31,918,"Chicago Bakery, Co",Silver Spring,MD,20902
281,2016-04-01,2016-04-30,194,"Creative Hairdressers, Inc.",,VA,22182
945,2013-07-01,2013-09-30,957,Ten Thousand Villages,,PA,17501
863,2013-09-01,2013-09-30,4,The Orvis Company Inc,,VT,5250
346,2015-01-01,2015-01-31,106,"Woodmont, Inc.",Rockville,MD,20850
931,2015-11-01,2015-11-30,501,"AMAZING AIM, INC",Gaithersburg,MD,20877
906,2016-01-01,2016-01-31,2289,CBC Restaurant Corp,,TX,75251
576,2012-11-01,2012-11-30,3986,"Lerner New York, Inc",,NY,10001
293,2014-05-28,2014-06-27,2614,SYPHANY LLC,Silver Spring,MD,20906
943,2013-12-01,2013-12-31,5465,"Express Fashion Operations, LLC",,OH,43230
49,2014-03-31,2014-04-27,31319,"H MART GAITHERSBURG, INC.",Gaithersburg,MD,20877
954,2014-06-01,2014-06-30,654,China Master Inc,Rockville,MD,20850
232,2015-01-01,2015-01-31,37,Sam Kuglers House Of Linen LTD,Silver Spring,MD,20904
986,2016-09-01,2016-09-30,742,A&M IV Corporation,Rockville,MD,20853
686,2012-01-01,2012-04-30,63,KELLOGG COLLECTION INC.,Bethesda,MD,20814
713,2014-10-01,2014-10-31,148,DS Metro Inc,Rockville,MD,20850
265,2012-02-01,2012-02-29,571,Hollywood East Cafe,Silver Spring,MD,20902
163,2015-07-05,2015-08-01,862,AE Outfitters Retail Co.,,PA,15203
19,2013-10-07,2013-11-03,7793,PetSmart Inc,,AZ,85027
1236,2016-01-01,2016-01-31,25,Downtown Beer and Wine Corp,Rockville,MD,20848
169,2014-12-01,2015-02-28,203,CHINA GOURMET,Kensington,MD,20895
797,2012-11-30,2012-12-31,2729,whiteoak convenience store,Silver Spring,MD,20904
526,2014-11-01,2014-11-30,3335,"GALLARDO REYES, INC.",Gaithersburg,MD,20877
544,2013-05-07,2013-05-28,2979,7-eleven,Silver Spring,MD,20910
528,2015-01-01,2015-01-31,2325,"LA CASITA, INC.",Silver Spring,MD,20910
390,2016-01-01,2016-01-31,1402,Party City - Wheaton,Silver Spring,MD,20902
1029,2016-03-01,2016-03-31,3796,"Boolteena, Inc.",Silver Spring,MD,20902
442,2016-09-01,2016-09-30,1895,CY Associates Inc,Rockville,MD,20852
421,2012-08-01,2012-08-31,1135,KCBW Inc,Germantown,MD,20874
455,2013-11-01,2013-11-30,1971,Zen Asian Grill & Sushi,Burtonsville,MD,20866
60,2014-10-01,2014-10-31,1991,Bradley Food & Beverage Inc,Bethesda,MD,20814
266,2013-05-01,2013-05-31,554,Carter's Retail Inc.,,CT,30326
233,2013-11-01,2013-11-30,4253,Kam Sam Supermarket,Rockville,MD,20850
551,2014-07-01,2014-07-31,16569,Lotte Plaza,Silver Spring,MD,20906
461,2012-01-01,2012-02-29,2661,Tiffany and Company,,NJ,7054
900,2014-02-01,2014-02-28,18919,"Pollo Campero of Maryland, LLC",,TX,75240
483,2014-04-01,2014-04-30,122,"E & C Enterprises, Inc.",,VA,22192
336,2016-09-01,2016-09-30,88,Kensington Center LLC,Kensington,MD,20895
759,2016-08-01,2016-08-31,167,E&G VENTURES LLC,Rockville,MD,20853
1148,2015-09-01,2015-09-30,2708,"KKR KIM, INC.",Takoma Park,MD,20912
311,2012-12-01,2013-01-31,2931,"Strosniders Hardware of Silver Spring, Inc.",Silver Spring,MD,20910
368,2014-01-01,2014-01-31,7461,Dave  West  Indian Product  Corp DBA The  Caribbean Market,Takoma Park,MD,20912
102,2016-08-01,2016-08-31,14318,Walgreen Co.,,IL,60015
1068,2013-10-01,2013-12-31,144,Silver Diner Rockville LLC,Rockville,MD,20852
191,2013-08-01,2013-08-31,407,GameStop,,TX,76051
683,2014-02-01,2014-02-28,1347,"CHINA PAVILION, INC.",Bethesda,MD,20816
100,2014-01-01,2014-01-31,1936,"Nespresso USA, Inc",,NY,10017
683,2013-10-01,2013-10-31,1627,"CHINA PAVILION, INC.",Bethesda,MD,20816
1209,2015-01-01,2015-03-31,2103,"The Arc Montgomery County, Inc",Rockville,MD,20852
954,2013-12-01,2014-01-31,619,China Master Inc,Rockville,MD,20850
102,2015-08-01,2015-08-31,18674,Walgreen Co.,,IL,60015
427,2016-03-01,2016-03-31,223,"Tropicanas Restaurant, Inc",Takoma Park,MD,20912
163,2012-10-28,2012-11-24,3056,AE Outfitters Retail Co.,,PA,15203
174,2014-07-01,2014-07-31,2195,Party City - Rockville Inc.,Rockville,MD,20852
801,2013-01-01,2013-01-31,152,JE DING Corporation,Silver Spring,MD,20910
485,2013-03-31,2013-04-27,288,HANCOCK FABRICS,,MS,38824
662,2015-08-01,2015-08-31,355,ABI III CORPORATION,Gaithersburg,MD,20877
19,2014-08-04,2014-08-31,6648,PetSmart Inc,,AZ,85027
662,2014-08-01,2014-08-31,252,ABI III CORPORATION,Gaithersburg,MD,20877
358,2014-09-01,2015-01-31,3535,Montgomery College,Rockville,MD,20850
646,2016-07-01,2016-07-31,3282,J.M. Hollister LLC,,OH,43054
214,2013-11-01,2013-11-30,7235,Nordstrom Inc.,,WA,98111
298,2015-01-01,2015-01-31,1728,"Gymboree Retail Stores, Inc.",,CA,94105
438,2012-03-01,2012-03-31,4658,GALIZ CORPORATION,Gaithersburg,MD,20877
347,2013-10-01,2013-10-31,1292,Meridian Market and Wine(EMC at Meridian Inc.),Rockville,MD,20852
945,2014-04-01,2014-06-30,1068,Ten Thousand Villages,,PA,17501
235,2012-09-30,2012-11-20,20139,Gap Inc,,NM,87102
795,2015-04-01,2015-06-30,2146,Dragon City,Silver Spring,MD,20910
142,2014-07-01,2014-07-31,1931,"MODELL'S MARYLAND II, INC.",,NY,10018
446,2015-08-01,2015-08-31,3328,WHZ Inc,Silver Spring,MD,20910
226,2016-03-01,2016-03-31,272,FOREST GLEN DELI,Silver Spring,MD,20901
377,2013-01-22,2013-09-30,2262,"Aquatic Thai, Inc.",,VA,22180
